id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,yearBuilt,status,price,listedDate,removedDate,createdDate,lastSeenDate,daysOnMarket,lotSize
"3328-Northcrest-Rd,-Apt-E,-Atlanta,-GA-30340","3328 Northcrest Rd, Apt E, Atlanta, GA 30340",3328 Northcrest Rd,Apt E,Atlanta,GA,30340,DeKalb,33.887322,-84.249794,Townhouse,2,1.5,1602.0,1966.0,Active,244900,2024-04-06T00:00:00.000Z,,2020-10-02T12:29:58.506Z,2024-05-01T00:00:00.000Z,26,697.0
"355-Black-Oak-Ct-SW,-Marietta,-GA-30008","355 Black Oak Ct SW, Marietta, GA 30008",355 Black Oak Ct SW,,Marietta,GA,30008,Cobb,33.921306,-84.559365,Townhouse,2,2.5,1408.0,1984.0,Active,275000,2024-04-17T00:00:00.000Z,,2020-10-05T09:10:09.666Z,2024-05-01T00:00:00.000Z,15,3811.0
"23-Innisbrook-Dr,-Augusta,-GA-30907","23 Innisbrook Dr, Augusta, GA 30907",23 Innisbrook Dr,,Augusta,GA,30907,Richmond,33.506795,-82.074058,Townhouse,2,2.0,1272.0,1992.0,Active,174900,2024-04-26T00:00:00.000Z,,2020-10-06T11:38:19.651Z,2024-05-01T00:00:00.000Z,6,2614.0
"1150-Rankin-St,-Stone-Mountain,-GA-30083","1150 Rankin St, Stone Mountain, GA 30083",1150 Rankin St,,Stone Mountain,GA,30083,DeKalb,33.811203,-84.166901,Townhouse,2,1.5,1200.0,1971.0,Active,138900,2024-04-18T00:00:00.000Z,,2020-10-07T09:58:28.382Z,2024-05-01T00:00:00.000Z,14,3485.0
"444-Camry-Cir,-Dallas,-GA-30157","444 Camry Cir, Dallas, GA 30157",444 Camry Cir,,Dallas,GA,30157,Paulding,33.918425,-84.764124,Townhouse,2,2.0,1190.0,2005.0,Active,269900,2024-02-09T00:00:00.000Z,,2020-10-23T09:57:05.941Z,2024-05-01T00:00:00.000Z,83,1742.0
"7237-April-Ct,-Morrow,-GA-30260","7237 April Ct, Morrow, GA 30260",7237 April Ct,,Morrow,GA,30260,Clayton,33.557583,-84.340484,Townhouse,2,2.5,1348.0,2005.0,Active,216000,2024-03-15T00:00:00.000Z,,2020-11-13T07:08:45.002Z,2024-05-01T00:00:00.000Z,48,2309.0
"64-Mount-Vernon-Cir,-Atlanta,-GA-30338","64 Mount Vernon Cir, Atlanta, GA 30338",64 Mount Vernon Cir,,Atlanta,GA,30338,Fulton,33.936578,-84.350918,Townhouse,2,2.5,1366.0,1985.0,Active,369990,2024-04-26T00:00:00.000Z,,2020-11-18T16:51:49.672Z,2024-05-01T00:00:00.000Z,6,1350.0
"1807-Cumberland-Valley-Pl-SE,-Smyrna,-GA-30080","1807 Cumberland Valley Pl SE, Smyrna, GA 30080",1807 Cumberland Valley Pl SE,,Smyrna,GA,30080,Cobb,33.884135,-84.49883,Townhouse,2,2.5,1152.0,1984.0,Active,279000,2024-01-22T00:00:00.000Z,,2020-11-22T13:08:10.601Z,2024-05-01T00:00:00.000Z,101,3803.0
"2555-Flat-Shoals-Rd,-Apt-702,-Atlanta,-GA-30349","2555 Flat Shoals Rd, Apt 702, Atlanta, GA 30349",2555 Flat Shoals Rd,Apt 702,Atlanta,GA,30349,Fulton,33.589812,-84.472145,Townhouse,2,2.5,1408.0,2006.0,Active,232500,2024-04-22T00:00:00.000Z,,2020-12-03T22:32:01.431Z,2024-05-01T00:00:00.000Z,10,2004.0
"2145-Hasel-St,-Lawrenceville,-GA-30044","2145 Hasel St, Lawrenceville, GA 30044",2145 Hasel St,,Lawrenceville,GA,30044,Gwinnett,33.926791,-84.050734,Townhouse,2,2.5,1868.0,2005.0,Active,300000,2024-04-11T00:00:00.000Z,,2020-12-03T22:46:24.031Z,2024-05-01T00:00:00.000Z,21,1742.0
"367-Parkway-Dr-NE,-Unit-7,-Atlanta,-GA-30312","367 Parkway Dr NE, Unit 7, Atlanta, GA 30312",367 Parkway Dr NE,Unit 7,Atlanta,GA,30312,Fulton,33.764565,-84.373272,Townhouse,2,2.5,1760.0,2023.0,Active,595000,2024-03-21T00:00:00.000Z,,2020-12-04T05:17:46.140Z,2024-05-01T00:00:00.000Z,42,1045.0
"3728-Berkeley-Xing,-Unit-83,-Duluth,-GA-30096","3728 Berkeley Xing, Unit 83, Duluth, GA 30096",3728 Berkeley Xing,Unit 83,Duluth,GA,30096,Gwinnett,33.994858,-84.168461,Townhouse,2,2.5,1272.0,1997.0,Active,295000,2024-03-27T00:00:00.000Z,,2021-02-05T11:33:37.960Z,2024-05-01T00:00:00.000Z,36,1307.0
"2333-Suwanee-Pointe-Dr,-Lawrenceville,-GA-30043","2333 Suwanee Pointe Dr, Lawrenceville, GA 30043",2333 Suwanee Pointe Dr,,Lawrenceville,GA,30043,Gwinnett,34.035206,-83.999477,Townhouse,2,2.5,1630.0,2004.0,Active,324999,2024-01-05T00:00:00.000Z,,2021-02-11T10:55:21.613Z,2024-05-01T00:00:00.000Z,118,436.0
"215-Semel-Dr-NW,-Unit-466,-Atlanta,-GA-30309","215 Semel Dr NW, Unit 466, Atlanta, GA 30309",215 Semel Dr NW,Unit 466,Atlanta,GA,30309,Fulton,33.802779,-84.400022,Townhouse,2,2.5,1281.0,2012.0,Active,395000,2024-02-28T00:00:00.000Z,,2021-02-12T13:56:09.854Z,2024-05-01T00:00:00.000Z,64,1141.0
"221-Semel-Cir-NW,-Unit-270,-Atlanta,-GA-30309","221 Semel Cir NW, Unit 270, Atlanta, GA 30309",221 Semel Cir NW,Unit 270,Atlanta,GA,30309,Fulton,33.802219,-84.399991,Townhouse,2,2.5,1239.0,2007.0,Active,390000,2024-03-21T00:00:00.000Z,,2021-03-04T15:52:31.254Z,2024-05-01T00:00:00.000Z,42,436.0
"6451-Wedgeview-Dr,-Tucker,-GA-30084","6451 Wedgeview Dr, Tucker, GA 30084",6451 Wedgeview Dr,,Tucker,GA,30084,Gwinnett,33.888749,-84.203947,Townhouse,2,2.5,1200.0,1989.0,Active,219900,2024-03-26T00:00:00.000Z,,2021-03-14T07:03:18.325Z,2024-05-01T00:00:00.000Z,37,
"1002-Cupp-Ln,-Greensboro,-GA-30642","1002 Cupp Ln, Greensboro, GA 30642",1002 Cupp Ln,,Greensboro,GA,30642,Greene,33.427877,-83.218191,Townhouse,2,3.0,1499.0,1992.0,Active,519000,2024-04-05T00:00:00.000Z,,2021-04-06T08:31:26.028Z,2024-05-01T00:00:00.000Z,27,2178.0
"374-Cherokee-Ave-Se-Unit-B,-Atlanta,-GA-30312","374 Cherokee Ave Se Unit B, Atlanta, GA 30312",374 Cherokee Ave Se Unit B,,Atlanta,GA,30312,Fulton,33.744425,-84.373126,Townhouse,2,2.0,1432.0,1922.0,Active,445000,2024-04-05T00:00:00.000Z,,2021-04-18T14:47:41.687Z,2024-05-01T00:00:00.000Z,27,1437.0
"310-Research-Dr,-Apt-1004,-Athens,-GA-30605","310 Research Dr, Apt 1004, Athens, GA 30605",310 Research Dr,Apt 1004,Athens,GA,30605,Clarke,33.928347,-83.35064,Townhouse,2,2.5,1520.0,2006.0,Active,349900,2024-04-25T00:00:00.000Z,,2021-05-12T08:43:13.774Z,2024-05-01T00:00:00.000Z,7,
"1159-Mohawk-St,-Unit-C3,-Savannah,-GA-31419","1159 Mohawk St, Unit C3, Savannah, GA 31419",1159 Mohawk St,Unit C3,Savannah,GA,31419,Chatham,31.9889,-81.172648,Townhouse,2,2.0,1072.0,2000.0,Active,240000,2024-03-25T00:00:00.000Z,,2021-05-12T10:10:14.068Z,2024-05-01T00:00:00.000Z,38,2178.0
"230-Lanier-Dr,-Unit-169,-Statesboro,-GA-30458","230 Lanier Dr, Unit 169, Statesboro, GA 30458",230 Lanier Dr,Unit 169,Statesboro,GA,30458,Bulloch,32.4045,-81.777226,Townhouse,2,2.0,825.0,1991.0,Active,75000,2024-04-18T00:00:00.000Z,,2021-05-16T06:39:14.838Z,2024-05-01T00:00:00.000Z,14,1307.0
"524-E-Charlton-St,-Savannah,-GA-31401","524 E Charlton St, Savannah, GA 31401",524 E Charlton St,,Savannah,GA,31401,Chatham,32.071744,-81.087799,Townhouse,2,1.0,498.0,1900.0,Active,399900,2024-03-29T00:00:00.000Z,,2021-05-16T12:51:29.719Z,2024-05-01T00:00:00.000Z,34,828.0
"1210-Overton-Dr,-Lawrenceville,-GA-30044","1210 Overton Dr, Lawrenceville, GA 30044",1210 Overton Dr,,Lawrenceville,GA,30044,Gwinnett,33.940411,-84.104677,Townhouse,2,2.5,1388.0,1987.0,Active,263000,2024-03-20T00:00:00.000Z,,2021-06-05T07:16:30.590Z,2024-05-01T00:00:00.000Z,43,2178.0
"6537-Wellington-Chase-Ct,-Lithonia,-GA-30058","6537 Wellington Chase Ct, Lithonia, GA 30058",6537 Wellington Chase Ct,,Lithonia,GA,30058,DeKalb,33.717629,-84.126399,Townhouse,2,2.5,1224.0,2002.0,Active,185000,2024-04-11T00:00:00.000Z,,2021-06-16T10:08:56.710Z,2024-05-01T00:00:00.000Z,21,10019.0
"2232-Dunseath-Ave-NW,-Apt-202,-Atlanta,-GA-30318","2232 Dunseath Ave NW, Apt 202, Atlanta, GA 30318",2232 Dunseath Ave NW,Apt 202,Atlanta,GA,30318,Fulton,33.816781,-84.44985,Townhouse,2,1.5,950.0,1962.0,Active,278000,2024-04-05T00:00:00.000Z,,2021-06-19T11:30:16.580Z,2024-05-01T00:00:00.000Z,27,950.0
"649-Riverside-Dr,-East-Ellijay,-GA-30540","649 Riverside Dr, East Ellijay, GA 30540",649 Riverside Dr,,East Ellijay,GA,30540,Gilmer,34.684675,-84.460072,Townhouse,2,1.5,1309.0,1985.0,Active,289000,2024-02-29T00:00:00.000Z,,2021-06-23T10:44:36.448Z,2024-05-01T00:00:00.000Z,63,1307.0
"1488-Ricardo-St,-Unit-1488,-Valdosta,-GA-31602","1488 Ricardo St, Unit 1488, Valdosta, GA 31602",1488 Ricardo St,Unit 1488,Valdosta,GA,31602,Lowndes,30.854446,-83.268364,Townhouse,2,1.5,1088.0,1995.0,Active,550000,2024-02-16T00:00:00.000Z,,2021-06-24T10:16:58.445Z,2024-05-01T00:00:00.000Z,76,2178.0
"2456-Norwood-Park-Xing,-Atlanta,-GA-30340","2456 Norwood Park Xing, Atlanta, GA 30340",2456 Norwood Park Xing,,Atlanta,GA,30340,Gwinnett,33.914448,-84.252889,Townhouse,2,2.5,1736.0,2018.0,Active,380000,2024-03-23T00:00:00.000Z,,2021-06-25T12:29:03.513Z,2024-05-01T00:00:00.000Z,40,1742.0
"3091-Reeves-St-SE,-Smyrna,-GA-30080","3091 Reeves St SE, Smyrna, GA 30080",3091 Reeves St SE,,Smyrna,GA,30080,Cobb,33.878137,-84.527982,Townhouse,2,1.5,1056.0,1973.0,Active,230000,2024-04-19T00:00:00.000Z,,2021-06-27T10:37:50.490Z,2024-05-01T00:00:00.000Z,13,5606.0
"130-Emory-Cir,-Unit-11,-Blairsville,-GA-30512","130 Emory Cir, Unit 11, Blairsville, GA 30512",130 Emory Cir,Unit 11,Blairsville,GA,30512,Union,34.867914,-83.960611,Townhouse,2,1.5,2240.0,2008.0,Active,325000,2024-04-23T00:00:00.000Z,,2021-07-04T10:38:45.000Z,2024-05-01T00:00:00.000Z,9,871.0
"6622-Wellington-Sq,-Norcross,-GA-30093","6622 Wellington Sq, Norcross, GA 30093",6622 Wellington Sq,,Norcross,GA,30093,Gwinnett,33.896992,-84.218067,Townhouse,2,2.0,1088.0,1984.0,Active,265000,2024-04-12T00:00:00.000Z,,2021-08-08T07:11:08.091Z,2024-05-01T00:00:00.000Z,20,1742.0
"3608-Waters-Edge-Trl,-Roswell,-GA-30075","3608 Waters Edge Trl, Roswell, GA 30075",3608 Waters Edge Trl,,Roswell,GA,30075,Fulton,34.060609,-84.391168,Townhouse,2,2.5,2044.0,2003.0,Active,459900,2024-04-21T00:00:00.000Z,,2021-08-12T19:13:54.300Z,2024-05-01T00:00:00.000Z,11,1307.0
"308-Penn-Station-Way,-Cartersville,-GA-30120","308 Penn Station Way, Cartersville, GA 30120",308 Penn Station Way,,Cartersville,GA,30120,Bartow,34.199587,-84.803856,Townhouse,2,2.5,1420.0,2021.0,Active,269900,2024-03-21T00:00:00.000Z,,2021-08-19T11:39:39.024Z,2024-05-01T00:00:00.000Z,42,871.0
"3160-Mill-Springs-Cir,-Buford,-GA-30519","3160 Mill Springs Cir, Buford, GA 30519",3160 Mill Springs Cir,,Buford,GA,30519,Gwinnett,34.072719,-83.97223,Townhouse,2,2.5,1718.0,2001.0,Active,325000,2024-01-11T00:00:00.000Z,,2021-08-31T06:57:49.834Z,2024-05-01T00:00:00.000Z,112,1307.0
"119-Sasanqua-Dr,-Warner-Robins,-GA-31088","119 Sasanqua Dr, Warner Robins, GA 31088",119 Sasanqua Dr,,Warner Robins,GA,31088,Houston,32.57523,-83.710536,Townhouse,2,2.5,1900.0,2017.0,Active,260000,2024-02-27T00:00:00.000Z,,2021-08-31T09:53:53.585Z,2024-05-01T00:00:00.000Z,65,
"3420-September-Morn,-Peachtree-Corners,-GA-30092","3420 September Morn, Peachtree Corners, GA 30092",3420 September Morn,,Peachtree Corners,GA,30092,Gwinnett,33.946099,-84.253514,Townhouse,2,2.5,1136.0,1983.0,Active,249900,2024-03-20T00:00:00.000Z,,2021-09-01T06:28:37.079Z,2024-05-01T00:00:00.000Z,43,1307.0
"777-King-George-Blvd,-Unit-53,-Savannah,-GA-31419","777 King George Blvd, Unit 53, Savannah, GA 31419",777 King George Blvd,Unit 53,Savannah,GA,31419,Chatham,31.988516,-81.210564,Townhouse,2,2.5,1564.0,2005.0,Active,257000,2024-01-05T00:00:00.000Z,,2021-09-08T09:12:41.469Z,2024-05-01T00:00:00.000Z,118,1742.0
"394-Paden-Cove-Trl,-Lawrenceville,-GA-30044","394 Paden Cove Trl, Lawrenceville, GA 30044",394 Paden Cove Trl,,Lawrenceville,GA,30044,Gwinnett,33.928378,-84.065068,Townhouse,2,2.5,1168.0,2004.0,Active,264900,2024-02-27T00:00:00.000Z,,2021-09-09T10:46:00.396Z,2024-05-01T00:00:00.000Z,65,1307.0
"2506-Walden-Lake-Dr,-Decatur,-GA-30035","2506 Walden Lake Dr, Decatur, GA 30035",2506 Walden Lake Dr,,Decatur,GA,30035,DeKalb,33.708318,-84.189875,Townhouse,2,2.5,1384.0,2003.0,Active,183000,2024-03-07T00:00:00.000Z,,2021-09-10T09:26:11.965Z,2024-05-01T00:00:00.000Z,56,967.0
"358-High-Meadows-Pl,-Grovetown,-GA-30813","358 High Meadows Pl, Grovetown, GA 30813",358 High Meadows Pl,,Grovetown,GA,30813,Columbia,33.510761,-82.237165,Townhouse,2,2.0,1314.0,2010.0,Active,215000,2024-01-09T00:00:00.000Z,,2021-09-22T08:23:34.668Z,2024-05-01T00:00:00.000Z,114,2614.0
"3607-Ginnis-Dr-SW,-Unit-5,-Atlanta,-GA-30331","3607 Ginnis Dr SW, Unit 5, Atlanta, GA 30331",3607 Ginnis Dr SW,Unit 5,Atlanta,GA,30331,Fulton,33.731493,-84.511366,Townhouse,2,2.5,1224.0,2004.0,Active,185000,2024-04-05T00:00:00.000Z,,2021-09-22T09:16:27.748Z,2024-05-01T00:00:00.000Z,27,871.0
"2837-Laurel-Ridge-Cir,-East-Point,-GA-30344","2837 Laurel Ridge Cir, East Point, GA 30344",2837 Laurel Ridge Cir,,East Point,GA,30344,Fulton,33.649432,-84.493714,Townhouse,2,2.5,1428.0,2009.0,Active,225999,2024-04-25T00:00:00.000Z,,2021-09-30T11:15:02.797Z,2024-05-01T00:00:00.000Z,7,871.0
"442-Price-St,-Savannah,-GA-31401","442 Price St, Savannah, GA 31401",442 Price St,,Savannah,GA,31401,Chatham,32.069461,-81.089493,Townhouse,2,2.0,1280.0,1900.0,Active,650000,2024-03-13T00:00:00.000Z,,2021-10-01T12:59:05.282Z,2024-05-01T00:00:00.000Z,50,1873.0
"34-Knollwood-Cir,-Savannah,-GA-31419","34 Knollwood Cir, Savannah, GA 31419",34 Knollwood Cir,,Savannah,GA,31419,Chatham,31.98355,-81.150176,Townhouse,2,2.5,1188.0,1971.0,Active,199900,2024-02-08T00:00:00.000Z,,2021-10-05T07:03:02.431Z,2024-05-01T00:00:00.000Z,84,436.0
"702-Bridge-Ln-SE,-Smyrna,-GA-30082","702 Bridge Ln SE, Smyrna, GA 30082",702 Bridge Ln SE,,Smyrna,GA,30082,Cobb,33.858036,-84.521495,Townhouse,2,2.5,2052.0,1985.0,Active,325000,2024-03-21T00:00:00.000Z,,2021-10-30T09:39:31.291Z,2024-05-01T00:00:00.000Z,42,6042.0
"1091-Tucker-Ave-SW,-Unit-101,-Atlanta,-GA-30310","1091 Tucker Ave SW, Unit 101, Atlanta, GA 30310",1091 Tucker Ave SW,Unit 101,Atlanta,GA,30310,Fulton,33.724136,-84.423248,Townhouse,2,2.5,1286.0,2024.0,Active,374900,2024-04-18T00:00:00.000Z,,2021-11-06T12:02:02.792Z,2024-05-01T00:00:00.000Z,14,
"5940-Hampton-Ct,-Atlanta,-GA-30349","5940 Hampton Ct, Atlanta, GA 30349",5940 Hampton Ct,,Atlanta,GA,30349,Fulton,33.595922,-84.477727,Townhouse,2,2.5,1288.0,1997.0,Active,210000,2024-04-05T00:00:00.000Z,,2021-11-13T10:38:38.209Z,2024-05-01T00:00:00.000Z,27,3136.0
"68-Mount-Vernon-Cir,-Sandy-Springs,-GA-30338","68 Mount Vernon Cir, Sandy Springs, GA 30338",68 Mount Vernon Cir,,Sandy Springs,GA,30338,Fulton,33.936578,-84.350918,Townhouse,2,2.5,1480.0,1985.0,Active,385000,2024-03-08T00:00:00.000Z,,2021-12-03T14:07:58.276Z,2024-05-01T00:00:00.000Z,55,1481.0
"130-Emory-Cir,-Unit-5,-Blairsville,-GA-30512","130 Emory Cir, Unit 5, Blairsville, GA 30512",130 Emory Cir,Unit 5,Blairsville,GA,30512,Union,34.867893,-83.960602,Townhouse,2,1.5,2240.0,2008.0,Active,310000,2024-03-26T00:00:00.000Z,,2021-12-15T08:26:46.617Z,2024-05-01T00:00:00.000Z,37,871.0
"1771-Defoor-Ave-Nw-Apt-A,-Atlanta,-GA-30318","1771 Defoor Ave Nw Apt A, Atlanta, GA 30318",1771 Defoor Ave Nw Apt A,,Atlanta,GA,30318,Fulton,33.80399,-84.420797,Townhouse,2,2.5,1330.0,1980.0,Active,325000,2024-02-22T00:00:00.000Z,,2022-01-13T13:26:02.449Z,2024-05-01T00:00:00.000Z,70,1350.0
"7058-Galloway-Pt,-Riverdale,-GA-30296","7058 Galloway Pt, Riverdale, GA 30296",7058 Galloway Pt,,Riverdale,GA,30296,Fulton,33.564378,-84.475671,Townhouse,2,2.5,1280.0,2005.0,Active,209888,2024-02-14T00:00:00.000Z,,2022-01-21T12:21:17.085Z,2024-05-01T00:00:00.000Z,78,1917.0
"142-Perimeter-Walk,-Dunwoody,-GA-30338","142 Perimeter Walk, Dunwoody, GA 30338",142 Perimeter Walk,,Dunwoody,GA,30338,DeKalb,33.932561,-84.344349,Townhouse,2,2.5,1890.0,2007.0,Active,535000,2024-04-05T00:00:00.000Z,,2022-01-28T13:04:27.330Z,2024-05-01T00:00:00.000Z,27,1067.0
"7560-Taylor-Rd,-Apt-20,-Riverdale,-GA-30274","7560 Taylor Rd, Apt 20, Riverdale, GA 30274",7560 Taylor Rd,Apt 20,Riverdale,GA,30274,Clayton,33.547871,-84.401818,Townhouse,2,1.5,1050.0,1973.0,Active,169000,2024-02-22T00:00:00.000Z,,2022-02-12T05:39:42.750Z,2024-05-01T00:00:00.000Z,70,
"2030-Main-St-NW,-Apt-205,-Atlanta,-GA-30318","2030 Main St NW, Apt 205, Atlanta, GA 30318",2030 Main St NW,Apt 205,Atlanta,GA,30318,Fulton,33.810741,-84.472061,Townhouse,2,2.5,1844.0,2008.0,Active,430000,2024-04-12T00:00:00.000Z,,2022-03-02T13:51:36.786Z,2024-05-01T00:00:00.000Z,20,4356.0
"1242-Weatherstone-Dr-NE,-Atlanta,-GA-30324","1242 Weatherstone Dr NE, Atlanta, GA 30324",1242 Weatherstone Dr NE,,Atlanta,GA,30324,DeKalb,33.812491,-84.334194,Townhouse,2,2.0,1304.0,1985.0,Active,420000,2024-01-25T00:00:00.000Z,,2022-03-03T12:14:41.431Z,2024-05-01T00:00:00.000Z,98,8843.0
"894-Six-Oaks-Cir,-Apt-A,-Norcross,-GA-30093","894 Six Oaks Cir, Apt A, Norcross, GA 30093",894 Six Oaks Cir,Apt A,Norcross,GA,30093,Gwinnett,33.9081,-84.18044,Townhouse,2,2.0,1224.0,1971.0,Active,189000,2024-03-08T00:00:00.000Z,,2022-03-08T06:56:42.558Z,2024-05-01T00:00:00.000Z,55,436.0
"3000-Parc-Lorraine,-Lithonia,-GA-30038","3000 Parc Lorraine, Lithonia, GA 30038",3000 Parc Lorraine,,Lithonia,GA,30038,DeKalb,33.70014,-84.149289,Townhouse,2,2.0,1280.0,1980.0,Active,100500,2024-03-04T00:00:00.000Z,,2022-03-16T10:59:18.498Z,2024-05-01T00:00:00.000Z,59,871.0
"612-Vinings-Dr,-Unit-1B,-Grovetown,-GA-30813","612 Vinings Dr, Unit 1B, Grovetown, GA 30813",612 Vinings Dr,Unit 1B,Grovetown,GA,30813,Columbia,33.515617,-82.176994,Townhouse,2,2.5,1400.0,2022.0,Active,265000,2024-03-22T00:00:00.000Z,,2022-03-26T09:01:58.787Z,2024-05-01T00:00:00.000Z,41,1045.0
"3252-Strawberry-Ln,-Decatur,-GA-30034","3252 Strawberry Ln, Decatur, GA 30034",3252 Strawberry Ln,,Decatur,GA,30034,DeKalb,33.692276,-84.256656,Townhouse,2,1.0,1218.0,1973.0,Active,116000,2024-03-07T00:00:00.000Z,,2022-03-28T07:27:25.336Z,2024-05-01T00:00:00.000Z,56,841.0
"108-Park-Pl,-Unit-304,-Decatur,-GA-30030","108 Park Pl, Unit 304, Decatur, GA 30030",108 Park Pl,Unit 304,Decatur,GA,30030,DeKalb,33.76357655432448,-84.31126923006214,Townhouse,2,2.0,1100.0,2023.0,Active,474995,2024-04-30T00:00:00.000Z,,2022-03-29T14:12:20.626Z,2024-05-01T00:00:00.000Z,2,
"108-Park-Pl,-Unit-314,-Decatur,-GA-30030","108 Park Pl, Unit 314, Decatur, GA 30030",108 Park Pl,Unit 314,Decatur,GA,30030,DeKalb,33.76357655432448,-84.31126923006214,Townhouse,2,2.0,1344.0,2023.0,Active,514995,2024-04-27T00:00:00.000Z,,2022-03-29T14:17:50.260Z,2024-05-01T00:00:00.000Z,5,
"2176-Palmyra-Dr-SE,-Marietta,-GA-30067","2176 Palmyra Dr SE, Marietta, GA 30067",2176 Palmyra Dr SE,,Marietta,GA,30067,Cobb,33.931401,-84.479518,Townhouse,2,2.5,1622.0,1981.0,Active,280000,2024-04-11T00:00:00.000Z,,2022-04-17T10:20:31.517Z,2024-05-01T00:00:00.000Z,21,7100.0
"2941-Lakemont-Dr-SW,-Marietta,-GA-30060","2941 Lakemont Dr SW, Marietta, GA 30060",2941 Lakemont Dr SW,,Marietta,GA,30060,Cobb,33.880861,-84.554162,Townhouse,2,2.5,1200.0,1984.0,Active,269000,2023-10-11T00:00:00.000Z,,2022-04-21T13:33:41.081Z,2024-05-01T00:00:00.000Z,204,5297.0
"698-Exchange-St-SE,-Atlanta,-GA-30315","698 Exchange St SE, Atlanta, GA 30315",698 Exchange St SE,,Atlanta,GA,30315,Fulton,33.735832,-84.386583,Townhouse,2,2.0,1120.0,2022.0,Active,549999,2024-02-16T00:00:00.000Z,,2022-04-24T15:49:46.519Z,2024-05-01T00:00:00.000Z,76,1307.0
"200-Rosenwald-Ln,-Hampton,-GA-30228","200 Rosenwald Ln, Hampton, GA 30228",200 Rosenwald Ln,,Hampton,GA,30228,Henry,33.383399,-84.279522,Townhouse,2,2.0,1181.0,2019.0,Active,225000,2024-04-10T00:00:00.000Z,,2022-04-29T10:19:40.534Z,2024-05-01T00:00:00.000Z,22,3311.0
"230-Valley-Xing,-Canton,-GA-30114","230 Valley Xing, Canton, GA 30114",230 Valley Xing,,Canton,GA,30114,Cherokee,34.180629,-84.511376,Townhouse,2,2.5,1476.0,2006.0,Active,315000,2024-03-09T00:00:00.000Z,,2022-05-10T10:02:18.592Z,2024-05-01T00:00:00.000Z,54,871.0
"2622-Park-Rd-SE,-Smyrna,-GA-30080","2622 Park Rd SE, Smyrna, GA 30080",2622 Park Rd SE,,Smyrna,GA,30080,Cobb,33.887439,-84.484328,Townhouse,2,1.5,1080.0,1980.0,Active,250000,2024-04-06T00:00:00.000Z,,2022-05-13T07:19:55.531Z,2024-05-01T00:00:00.000Z,26,2980.0
"1159-Mohawk-St,-Unit-C2,-Savannah,-GA-31419","1159 Mohawk St, Unit C2, Savannah, GA 31419",1159 Mohawk St,Unit C2,Savannah,GA,31419,Chatham,31.988986,-81.172619,Townhouse,2,2.0,1100.0,2000.0,Active,255000,2024-02-29T00:00:00.000Z,,2022-05-13T09:35:47.607Z,2024-05-01T00:00:00.000Z,63,1742.0
"2920-Montague-Place-Dr,-Lawrenceville,-GA-30043","2920 Montague Place Dr, Lawrenceville, GA 30043",2920 Montague Place Dr,,Lawrenceville,GA,30043,Gwinnett,34.049018,-84.001726,Townhouse,2,2.5,1752.0,2003.0,Active,320000,2023-11-07T00:00:00.000Z,,2022-05-19T08:56:10.970Z,2024-05-01T00:00:00.000Z,177,3049.0
"1914-Norcross-Chase-Cir,-Lawrenceville,-GA-30044","1914 Norcross Chase Cir, Lawrenceville, GA 30044",1914 Norcross Chase Cir,,Lawrenceville,GA,30044,Gwinnett,33.952344,-84.059389,Townhouse,2,2.5,1200.0,1986.0,Active,294900,2024-04-24T00:00:00.000Z,,2022-05-21T08:59:40.224Z,2024-05-01T00:00:00.000Z,8,3485.0
"3005-Brookhaven-Way,-Augusta,-GA-30909","3005 Brookhaven Way, Augusta, GA 30909",3005 Brookhaven Way,,Augusta,GA,30909,Richmond,33.514228,-82.026908,Townhouse,2,2.0,1122.0,1998.0,Active,182500,2024-04-06T00:00:00.000Z,,2022-05-24T09:50:22.019Z,2024-05-01T00:00:00.000Z,26,2614.0
"9016-Stoneleigh-Trce,-Douglasville,-GA-30134","9016 Stoneleigh Trce, Douglasville, GA 30134",9016 Stoneleigh Trce,,Douglasville,GA,30134,Douglas,33.735913,-84.733632,Townhouse,2,2.0,1035.0,1991.0,Active,154900,2024-01-24T00:00:00.000Z,,2022-05-24T10:17:33.694Z,2024-05-01T00:00:00.000Z,99,2178.0
"407-E-Waldburg-St,-Unit-A,-Savannah,-GA-31401","407 E Waldburg St, Unit A, Savannah, GA 31401",407 E Waldburg St,Unit A,Savannah,GA,31401,Chatham,32.064222,-81.092244,Townhouse,2,2.0,1672.0,1900.0,Active,585000,2024-04-02T00:00:00.000Z,,2022-05-28T11:42:29.813Z,2024-05-01T00:00:00.000Z,30,1742.0
"222-Forkner-Dr,-Unit-15,-Decatur,-GA-30030","222 Forkner Dr, Unit 15, Decatur, GA 30030",222 Forkner Dr,Unit 15,Decatur,GA,30030,DeKalb,33.787272,-84.287482,Townhouse,2,2.5,1745.0,1985.0,Active,440000,2024-04-11T00:00:00.000Z,,2022-06-02T14:59:17.940Z,2024-05-01T00:00:00.000Z,21,1442.0
"140-Se-Mount-Zion-Rd,-Unit-32,-Atlanta,-GA-30354","140 Se Mount Zion Rd, Unit 32, Atlanta, GA 30354",140 Se Mount Zion Rd,Unit 32,Atlanta,GA,30354,Fulton,33.673227,-84.385425,Townhouse,2,1.0,,1972.0,Active,63000,2024-03-25T00:00:00.000Z,,2022-06-05T07:02:03.635Z,2024-05-01T00:00:00.000Z,38,
